imdb_id,popularity,budget,revenue,title,runtime,release_date
tt1637725,2.990114,50000000,549368315,Ted,106,6/29/2012
tt0790724,2.944554,60000000,218340595,Jack Reacher,130,12/20/2012
tt1649419,2.892625,42000000,180274123,Lo imposible,113,9/9/2012
tt1772341,2.858742,165000000,471222889,Wreck-It Ralph,108,11/1/2012
tt1981677,2.623143,17000000,115350426,Pitch Perfect,112,9/28/2012
tt1409024,2.592896,225000000,624026776,Men in Black 3,106,5/23/2012
tt1392170,2.571099,75000000,691210692,The Hunger Games,142,3/12/2012
tt1386703,2.570101,125000000,198802074,Total Recall,121,8/2/2012
tt1371111,2.478372,102000000,130482868,Cloud Atlas,172,10/26/2012
tt1764651,2.415046,100000000,312573423,The Expendables 2,103,8/8/2012
tt1397280,2.406976,45000000,376141306,Taken 2,91,9/27/2012
tt1077368,2.092701,150000000,245527149,Dark Shadows,113,5/8/2012
tt1659337,2.046884,13000000,33400000,The Perks of Being a Wallflower,102,9/20/2012
tt1024648,2.003232,44500000,232324128,Argo,120,10/11/2012
tt1605630,1.979531,50000000,234989584,American Reunion,113,4/4/2012
tt1915581,1.974672,7000000,167221571,Magic Mike,110,6/28/2012
tt1259521,1.832955,30000000,66486080,The Cabin in the Woods,95,4/12/2012
tt1446192,1.832434,145000000,306941670,Rise of the Guardians,97,11/21/2012
tt1606389,1.821562,30000000,196114570,The Vow,104,2/5/2012
tt1397514,1.814197,79000000,355692760,Journey 2: The Mysterious Island,94,1/19/2012
tt1496422,1.774202,12500000,1353868,The Paperboy,107,9/14/2012
tt1656190,1.76105,30000000,40346186,Safe,94,4/16/2012
tt1611224,1.73616,69000000,112265139,Abraham Lincoln: Vampire Hunter,94,6/20/2012
tt1374992,1.690572,60000000,8106475,Upside Down,104,9/27/2012
tt2313197,1.686513,3500000,0,"Batman: The Dark Knight Returns, Part 1",76,9/6/2012
tt1482459,1.682769,70000000,348840316,The Lorax,86,3/1/2012
tt1748122,1.661091,16000000,68263166,Moonrise Kingdom,94,5/16/2012
tt2085930,1.658902,0,0,Starship Troopers: Invasion,89,7/21/2012
tt1343727,1.653924,50000000,41037742,Dredd,95,9/7/2012
tt1440129,1.630455,209000000,303025485,Battleship,131,4/11/2012
tt1592873,1.618259,11000000,0,LOL,97,2/10/2012
tt1217213,1.61544,0,0,Secret of the Wings,92,8/17/2012
tt1596350,1.612069,65000000,0,This Means War,103,2/14/2012
tt1707386,1.608797,61000000,441809770,Les MisÃ©rables,157,12/18/2012
tt1667353,1.606999,85000000,183018522,Mirror Mirror,106,3/15/2012
tt0401729,1.588457,260000000,284139100,John Carter,132,3/7/2012
tt1276104,1.58709,30000000,47042000,Looper,118,9/26/2012
tt1673434,1.586368,120000000,829000000,The Twilight Saga: Breaking Dawn - Part 2,115,11/13/2012
tt1790885,1.554441,40000000,132820716,Zero Dark Thirty,157,12/19/2012
tt1506999,1.517201,23000000,33372606,Haywire,93,1/18/2012
tt1646987,1.507337,150000000,301000000,Wrath of the Titans,99,3/27/2012
tt1800741,1.496861,33000000,140470746,Step Up Revolution,99,7/26/2012
tt1706593,1.459325,15000000,145000000,Chronicle,84,2/1/2012
tt1591479,1.436895,12000000,81272766,Act of Valor,110,2/24/2012
tt0837562,1.418764,85000000,358375603,Hotel Transylvania,91,9/20/2012
tt1922777,1.3743,3000000,77712439,Sinister,110,3/29/2012
tt1648179,1.361148,0,73100172,Here Comes the Boom,105,10/11/2012
tt1855199,1.345091,7000000,48126384,End of Watch,109,9/20/2012
tt1781769,1.327062,0,68929150,Anna Karenina,130,9/6/2012
tt0443272,1.312488,65000000,275293450,Lincoln,149,11/9/2012
tt1586265,1.306241,40000000,79700000,What to Expect When You're Expecting,110,5/17/2012
tt1645170,1.291798,65000000,179379533,The Dictator,83,5/15/2012
tt1034314,1.272901,7500000,8135031,Iron Sky,93,3/10/2012
tt1327194,1.272721,25000000,99357138,The Lucky One,101,4/19/2012
tt1636826,1.270174,12000000,100000000,Project X,88,3/1/2012
tt1524137,1.252392,25000000,63100000,Contraband,109,1/12/2012
tt2205697,1.243778,0,81071,Stuck in Love,97,9/9/2012
tt1277953,1.204406,145000000,746921274,Madagascar 3: Europe's Most Wanted,93,6/6/2012
tt2388725,1.182679,0,0,Paperman,7,11/2/2012
tt1212450,1.178045,26000000,53676580,Lawless,115,8/29/2012
tt1838544,1.172885,0,18100189,Gone,94,2/23/2012
tt1486192,1.169815,26000000,29657751,The Raven,111,3/9/2012
tt1336608,1.161624,75000000,59418613,Rock of Ages,123,6/13/2012
tt1656186,1.157127,35000000,2106557,Stolen,96,5/17/2012
tt0404978,1.140874,0,0,Gambit,89,11/7/2012
tt1629757,1.119628,0,0,Chasing Mavericks,117,10/25/2012
tt1298649,1.116305,68000000,68267862,The Watch,98,7/26/2012
tt1430626,1.113113,60000000,118338361,The Pirates! In an Adventure with Scientists!,88,3/12/2012
tt1560747,1.106899,32000000,28258060,The Master,137,9/7/2012
tt1132285,1.09675599999999,25000000,0,The Factory,108,10/19/2012
tt1195478,1.095479,30000000,53909751,The Five-Year Engagement,124,4/27/2012
tt1758830,1.09533899999999,35000000,88058786,This Is 40,134,12/20/2012
tt1592525,1.068764,20000000,32204030,Lockout,95,4/12/2012
tt1655460,1.055188,35000000,24159934,Wanderlust,98,2/24/2012
tt1596365,1.049943,17000000,127730736,The Woman in Black,95,2/1/2012
tt1142977,1.046157,39000000,81491068,Frankenweenie,87,10/4/2012
tt1232200,1.020104,70000000,58058367,That's My Boy,116,6/14/2012
tt1599348,1.01404,85000000,208076205,Safe House,115,2/9/2012
tt1615065,0.998625,45000000,47000000,Savages,131,7/6/2012
tt1567609,0.99352,35000000,0,Get the Gringo,95,3/15/2012
tt0857190,0.988109,3730500,6294161,The Sweeney,112,9/11/2012
tt1763303,0.984256,0,0,The First Time,95,10/19/2012
tt1907668,0.974459,31000000,161772375,Flight,138,11/2/2012
tt1568338,0.95865,42000000,46221189,Man on a Ledge,102,1/13/2012
tt1931533,0.958518,15000000,19422261,Seven Psychopaths,110,9/7/2012
tt1430615,0.953111,40000000,24719215,Big Miracle,107,2/2/2012
tt1440732,0.948869,9000000,8303261,Bel Ami,102,3/9/2012
tt2375779,0.929163,0,0,Wrong Turn 5: Bloodlines,91,10/23/2012
tt2103217,0.913638,6000000,31081,Maniac,89,12/26/2012
tt1433811,0.903283,10000000,3428048,Disconnect,115,9/11/2012
tt1716777,0.901943,16000000,12434778,People Like Us,114,6/29/2012
tt1714203,0.892471999999999,5000000,8493728,Piranha 3DD,83,5/11/2012
tt0975645,0.885627,0,23570541,Hitchcock,98,11/22/2012
tt0431021,0.862841,14000000,85446075,The Possession,92,8/30/2012
tt0938330,0.843148999999999,20000000,52302796,Silent Hill: Revelation 3D,94,10/10/2012
tt1764234,0.836457,15000000,37930465,Killing Them Softly,97,9/20/2012
tt1366365,0.828573,20000000,16863583,The Cold Light of Day,93,4/4/2012
tt1753496,0.824694,0,0,Biohazard: Damnation,100,9/25/2012
tt1764183,0.821987999999999,12000000,35485056,Arbitrage,100,9/14/2012
tt1491044,0.819110999999999,20000000,1969193,The Iceman,105,9/1/2012
tt1790886,0.802985,0,104907746,The Campaign,85,8/9/2012
tt1937264,0.800033,0,0,Now Is Good,103,5/25/2012
tt1234719,0.799589999999999,65000000,44806783,Red Dawn,93,11/21/2012
tt1748179,0.79128,14000000,13551174,Red Lights,119,3/2/2012
tt0383010,0.784114,30000000,54819301,The Three Stooges,92,4/13/2012
tt1535438,0.777868999999999,30000000,114281051,Hope Springs,100,8/7/2012
tt1598873,0.772595,0,0,Cleanskin,108,3/8/2012
tt1595656,0.769618999999999,0,587615,To the Wonder,112,9/2/2012
tt1258972,0.767413,15000000,15608545,The Man with the Iron Fists,96,11/2/2012
tt1456635,0.758614,0,6483963,Goon,92,1/6/2012
tt2308733,0.755999999999999,0,0,Home Alone: The Holiday Heist,87,11/25/2012
tt1531901,0.743538,0,89237,Byzantium,118,9/9/2012
tt0763831,0.736973,40000000,22044277,A Thousand Words,91,3/7/2012
tt2287663,0.728625,0,0,Blue Lagoon: The Awakening,85,6/16/2012
tt1829012,0.728259,30000000,0,Passion,100,9/7/2012
tt1836944,0.723256999999999,4000000,0,The Baytown Outlaws,98,8/27/2012
tt2083383,0.7202,0,0,Trouble with the Curve,111,9/21/2012
tt1859650,0.714232,17000000,73244881,To Rome with Love,111,4/20/2012
tt1991245,0.70817,0,18112929,Chernobyl Diaries,88,5/24/2012
tt1945062,0.704291,2500000,3003,About Cherry,102,2/14/2012
tt1932718,0.701851,0,1065881,Thanks for Sharing,112,9/7/2012
tt1582507,0.69948,6900000,0,House at the End of the Street,101,9/21/2012
tt1712170,0.686877,45000000,30353232,Alex Cross,101,10/18/2012
tt1598828,0.672243,40000000,36893721,One for the Money,91,1/26/2012
tt1441951,0.668285,11000000,59520298,Quartet,98,9/8/2012
tt1132449,0.665792,26350000,1576687,Lay the Favorite,94,6/22/2012
tt1462769,0.663515,0,51854875,The Odd Life of Timothy Green,105,8/15/2012
tt1839492,0.657376,0,9128263,Ruby Sparks,104,7/25/2012
tt1930294,0.651197999999999,0,0,Black Rock,83,1/21/2012
tt1623288,0.646413,60000000,107139399,ParaNorman,90,8/3/2012
tt2091473,0.644806,15000000,8138788,Promised Land,106,9/23/2012
tt2023453,0.63948,22000000,77112176,Diary of a Wimpy Kid: Dog Days,94,8/2/2012
tt0423455,0.634526,19500000,0,Hemingway & Gellhorn,155,8/27/2012
tt1836808,0.629937,0,258656,Great Expectations,128,11/30/2012
tt1781896,0.629483,5000000,0,The Scorpion King 3 : Battle for Redemption,106,1/17/2012
tt1566501,0.628612,12000000,9622846,For Greater Glory - The True Story of Cristiada,145,6/1/2012
tt0485985,0.627024,58000000,50365377,Red Tails,125,1/19/2012
tt1975249,0.6249,10000000,0,6 Bullets,115,9/11/2012
tt1999995,0.622156,0,0,Would You Rather,93,10/14/2012
tt1663143,0.615971,14000000,11417362,Fun Size,87,10/25/2012
tt1540128,0.615335,35000000,0,Playing for Keeps,106,11/29/2012
tt1731697,0.612153,1500000,1165882,The Lords of Salem,101,9/10/2012
tt1907779,0.608099,0,0,The Dinosaur Project,83,8/9/2012
tt1547234,0.607856,35000000,31083599,Premium Rush,91,8/24/2012
tt1920849,0.604625,3000000,11947954,Bachelorette,87,8/6/2012
tt2484120,0.602578,0,0,Room on the Broom,25,12/25/2012
tt1694020,0.595210999999999,40000000,41863726,The Guilt Trip,95,12/19/2012
tt2386231,0.592542,0,0,Ghost Recon: Alpha,24,5/3/2012
tt1866249,0.591005,1000000,9138338,The Sessions,98,5/2/2012
tt1937449,0.588822,0,0,At Any Price,105,8/30/2012
tt1307068,0.58808,10000000,9636289,Seeking a Friend for the End of the World,101,6/22/2012
tt2112281,0.587352,0,0,Tangled Ever After,6,1/13/2012
tt1870529,0.582429,0,5310554,Won't Back Down,121,9/28/2012
tt1597522,0.582396,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,110,10/17/2012
tt1840417,0.580776,6000000,13231461,The Words,96,9/7/2012
tt1645155,0.572327,12000000,0,Erased,100,9/27/2012
tt1718903,0.569388,0,0,StreetDance 2,85,3/30/2012
tt1613750,0.568529,16600000,0,Kon-Tiki,118,8/24/2012
tt2109184,0.557661,5000000,142817992,Paranormal Activity 4,95,10/17/2012
tt1396226,0.557044,13000000,18295,Venuto al mondo,127,9/13/2012
tt0337692,0.552288,25000000,8784318,On the Road,137,5/22/2012
tt1680045,0.548029,0,1663931,360,110,7/25/2012
tt1659343,0.546482999999999,11500000,1402307,Universal Soldier: Day of Reckoning,114,10/4/2012
tt1558575,0.546014,5000000,0,Fortress,89,4/1/2012
tt1852770,0.543868999999999,5600000,8139,Dracula 3D,109,1/29/2012
tt2099556,0.541575,2400000,0,Antiviral,110,9/19/2012
tt1713476,0.530375,0,30668,The Bay,84,9/13/2012
tt1704573,0.52938,0,0,Bernie,100,4/27/2012
tt2119474,0.526637,0,0,Maximum Conviction,97,10/25/2012
tt1766094,0.524246,0,0,So Undercover,94,1/1/2012
tt2008633,0.52181,0,0,Radio Rebel,90,2/17/2012
tt2305700,0.52052,0,0,London 2012 Olympic Opening Ceremony: Isles of Wonder,220,7/27/2012
tt2094064,0.518731,0,0,Much Ado About Nothing,107,9/8/2012
tt1801061,0.518686,0,0,Io e te,103,9/18/2012
tt1996264,0.518403,850000,1243961,"For a Good Time, Call...",85,8/31/2012
tt1650048,0.516461,9500000,0,Laurence Anyways,168,5/18/2012
tt1838722,0.505292,0,0,Truth or Dare,95,8/5/2012
tt2288005,0.495457,0,0,A Turtleâ€™s Tale 2: Sammyâ€™s Escape From Paradise,92,8/15/2012
tt1935929,0.495039,5000000,0,Tooth Fairy 2,90,3/6/2012
tt1817676,0.494655,5000000,0,Girl in Progress,93,5/11/2012
tt1047540,0.494391,25000000,119772232,Parental Guidance,104,12/25/2012
tt2231554,0.494142,0,0,Grave Encounters 2,95,10/12/2012
tt2105044,0.493944,0,100345,V/H/S,116,7/28/2012
tt1477855,0.493205,0,8887603,Hyde Park on Hudson,94,12/7/2012
tt1560985,0.491648,1000000,101758490,The Devil Inside,83,1/6/2012
tt2076850,0.490734,0,0,Flukt,76,9/28/2012
tt1989475,0.486354,0,0,Chained,94,8/5/2012
tt1748227,0.48631,0,6842058,The Collection,94,9/21/2012
tt1507563,0.48576,25000000,432274,Dark Tide,113,3/28/2012
tt1658837,0.483986,18200000,0,The Tall Man,106,3/19/2012
tt1441940,0.482632,0,0,Broken,91,8/22/2012
tt2253939,0.477929,0,0,Camille redouble,115,9/12/2012
tt2035630,0.477554,0,0,Starlet,103,11/9/2012
tt2103264,0.474818,0,3346265,Emperor,105,9/14/2012
tt2039399,0.473914,0,0,The Philadelphia Experiment,85,7/27/2012
tt1621045,0.473381,12000000,96070507,Think Like a Man,123,4/16/2012
tt2082415,0.468765,0,0,Saints and Soldiers: Airborne Creed,94,8/17/2012
tt2097307,0.468552,2000000,14400000,Hit & Run,100,8/22/2012
tt1368440,0.468305,0,0,Branded,106,9/6/2012
tt2095605,0.464032,0,0,Seal Team Six: The Raid on Osama Bin Laden,90,11/4/2012
tt1389096,0.463427,0,0,Stand Up Guys,95,3/8/2012
tt1935902,0.460239,0,0,The Brass Teapot,100,9/8/2012
tt1244658,0.456327,0,0,Burning Bright,89,5/2/2012
tt2247732,0.454471,0,0,Marvel One-Shot: Item 47,12,9/13/2012
tt2341664,0.452177,0,0,Come Out and Play,87,9/13/2012
tt1667310,0.452064,12000000,66351,Deadfall,95,11/8/2012
tt1930546,0.451287,0,0,Arthur Newman,101,9/7/2012
tt1783732,0.45055,0,0,John Dies at the End,99,1/23/2012
tt1872818,0.450481,0,0,Liberal Arts,97,9/14/2012
tt1792647,0.448325,0,34153101,Cirque du Soleil: Worlds Away,91,11/9/2012
tt2023690,0.446829,0,61782,Sightseers,88,11/30/2012
tt1971352,0.446244,0,319285,Compliance,90,8/23/2012
tt1984153,0.440489,0,0,Excision,81,9/12/2012
tt2063013,0.43873,0,0,Tong que tai,107,9/26/2012
tt1381404,0.438284,0,19633027,The Company You Keep,121,9/6/2012
tt1603257,0.436617,3000000,3010,ATM,90,2/17/2012
tt1678051,0.431609,8000000,0,Soldiers of Fortune,94,6/7/2012
tt2246549,0.430466,150000,0,Abraham Lincoln vs. Zombies,90,5/29/2012
tt2125435,0.430256,1800000,21107746,Beasts of the Southern Wild,93,6/29/2012
tt2332831,0.428343,0,0,The Last Will and Testament of Rosalind Leigh,82,11/9/2012
tt1984279,0.426646,40000000,0,The Swan Princess Christmas,90,11/5/2012
tt1988781,0.425039,6000000,0,7 Below,90,4/16/2012
tt2112210,0.419765,0,45250,My Awkward Sexual Adventure,98,9/11/2012
tt2415112,0.352339,0,0,A Bride for Christmas,90,12/1/2012
tt1959409,0.415272,4275000,0,Imaginaerum,80,11/10/2012
tt2076220,0.41248,0,641100,Holy Motors,115,7/2/2012
tt1488181,0.438105,20000000,0,Zambezia,83,6/5/2012
tt1925431,0.409718,20000000,4636169,Fire with Fire,97,8/31/2012
tt1862079,0.40801,750000,4007792,Safety Not Guaranteed,85,6/8/2012
tt2340678,0.40752,0,0,Partysaurus Rex,7,9/14/2012
tt2332522,0.406609,0,0,Leviathan,87,8/9/2012
tt1840388,0.404069,0,0,Rosewood Lane,81,1/1/2012
tt1954299,0.403624,0,0,I Am Bruce Lee,90,2/9/2012
tt1734433,0.402947,0,0,Eden,98,3/11/2012
tt2092011,0.402405,0,0,What Richard Did,87,9/9/2012
tt1867093,0.402086,12000000,2521,The Samaritan,90,3/2/2012
tt1272886,0.401012,2000000,0,Small Apartments,96,3/10/2012
tt1924273,0.400215,0,0,PromociÃ³n Fantasma,88,2/3/2012
tt1433822,0.398497,17000000,9627492,The Apparition,82,8/23/2012
tt1833846,0.524197,0,0,Eating Out: The Open Weekend,80,7/1/2012
tt1987028,0.39366,5000000,0,Werewolf: The Beast Among Us,93,10/9/2012
tt2262308,0.392485,12500000,0,Halo 4: Forward Unto Dawn,92,10/5/2012
tt1831806,0.38917,3000000,0,The Thompsons,84,8/21/2012
tt1935065,0.388099,0,0,Not Suitable For Children,97,7/12/2012
tt1707392,0.38719,1000000,0,Lovely Molly,100,5/18/2012
tt1418712,0.386979,3000000,0,Outpost: Black Sun,101,1/1/2012
tt0835418,0.385202,0,0,The Babymakers,98,8/3/2012
tt1928330,0.385121,0,0,Bad Ass,90,4/12/2012
tt1602472,0.383998,8000000,1653792,2 Days in New York,91,3/28/2012
tt1368858,0.383809,0,0,The Forger,96,7/3/2012
tt2115295,0.292564,0,1005700,Ginger & Rosa,89,9/7/2012
tt1990216,0.38161,3000000,0,El Gringo,98,5/10/2012
tt1990314,0.380291,2500000,3325038,Robot & Frank,85,8/16/2012
tt1559036,0.373557,0,0,The Motel Life,95,11/16/2012
tt1865368,0.372274,0,0,Frenemies,86,1/13/2012
tt1438173,0.365381,30000000,0,Bait,93,9/5/2012
tt2272350,0.365206,0,0,The Battery,101,10/13/2012
tt1704292,0.363004,0,0,Battlestar Galactica: Blood & Chrome,91,11/9/2012
tt1735862,0.361254,3000000,0,Dragon Eyes,88,5/10/2012
tt1480656,0.359578,20500000,6063556,Cosmopolis,109,5/25/2012
tt1757746,0.358343,0,0,Extracted,85,3/10/2012
tt1183919,0.356988,0,0,Marley,144,4/20/2012
tt1827354,0.356594,0,0,Airborne,78,3/15/2012
tt1772271,0.312624,0,0,"3, 2, 1... Frankie Go Boom",89,10/12/2012
tt1733125,0.352564,12000000,0,Dungeons & Dragons: The Book of Vile Darkness,90,8/8/2012
tt1362058,0.351494,0,0,Cockneys vs Zombies,88,8/31/2012
tt1986857,0.351001,0,0,Hijacked,90,7/31/2012
tt2078552,0.349722,0,0,Blood,92,10/9/2012
tt1568337,0.346552,0,0,Loosies,89,2/1/2012
tt2014338,0.344296,0,0,Side by Side,99,8/19/2012
tt2041488,0.34423,0,0,Thunderstruck,94,8/24/2012
tt2130142,0.339738,0,0,Nazis at the Center of the Earth,90,4/23/2012
tt1577052,0.2222,3000000,0,Goats,92,8/10/2012
tt1641975,0.338055,0,0,Citadel,85,7/11/2012
tt1555093,0.335484,0,0,The Seasoning House,89,8/21/2012
tt1673697,0.335002,0,0,The Sapphires,103,8/8/2012
tt1606339,0.333898,2000000,0,Sushi Girl,98,12/7/2012
tt1820488,0.331881,0,0,Rebelle,90,2/17/2012
tt1815708,0.331665,11000000,0,Freelancers,96,8/10/2012
tt1848902,0.331645,0,0,Game Change,118,3/9/2012
tt1867086,0.329642,5300000,0,The Outback,85,1/12/2012
tt1924277,0.329419,3500000,0,Grupo 7,95,4/3/2012
tt2063666,0.327715,0,0,Hello I Must Be Going,95,9/7/2012
tt2460976,0.326556,0,0,Love at the Christmas Table,91,11/25/2012
tt1540767,0.324553,5000000,0,Apartment 1303 3D,101,12/6/2012
tt2081255,0.324354,0,0,Grimm's Snow White,89,3/13/2012
tt1985017,0.323947,0,0,Atlas Shrugged Part II,112,10/12/2012
tt2290065,0.323242,0,0,100 Bloody Acres,91,8/4/2012
tt2177511,0.322978,0,0,Cesare deve morire,76,2/11/2012
tt1876277,0.322496,0,704,Into the White,100,3/6/2012
tt1592281,0.322163,0,0,Take This Waltz,116,5/25/2012
tt1612782,0.322007,0,1081,The Butterfly Room,87,8/4/2012
tt1885300,0.321712,1500000,1938,Best Man Down,90,10/20/2012
tt2011953,0.320781,0,0,Keep the Lights On,101,2/25/2012
tt1710417,0.320264,0,252603,Lola Versus,87,4/24/2012
tt1667307,0.319294,0,0,Damsels in Distress,99,4/6/2012
tt2165641,0.25737,0,0,Big Time Movie,68,3/10/2012
tt1885265,0.318408,0,0,Good Deeds,111,2/23/2012
tt2280378,0.316209,0,0,The Punisher: Dirty Laundry,10,7/16/2012
tt1710396,0.316117,25,30,Joyful Noise,117,1/13/2012
tt1839654,0.315868,0,102388,The Magic of Belle Isle,109,7/6/2012
tt1799508,0.310779,0,0,After,90,8/27/2012
tt2085910,0.310077,0,0,Room 237,102,10/26/2012
tt2197823,0.421746,0,0,Barbie in A Mermaid Tale 2,74,2/23/2012
tt1770734,0.360699,6300000,419953,Shadow Dancer,101,2/12/2012
tt1405365,0.304212,0,3094813,Celeste & Jesse Forever,91,8/3/2012
tt1810697,0.15305,0,525,Meeting Evil,89,5/3/2012
tt1886644,0.297944,1000000,0,Piranhaconda,90,6/16/2012
tt1780983,0.295547,5000000,0,Assassin's Bullet,91,8/1/2012
tt1718158,0.29467,1700000,0,Generation Um...,96,7/11/2012
tt1912982,0.2574,0,0,A Little Bit Zombie,87,2/3/2012
tt1990181,0.292536,0,0,Brake,92,3/22/2012
tt2396690,0.292449,0,0,Barbie: The Princess & The Popstar,86,9/13/2012
tt1946298,0.292387,0,0,Le Guetteur,89,9/5/2012
tt1881024,0.291458,6000000,0,One in the Chamber,91,8/21/2012
tt2070776,0.290977,0,0,Populaire,111,11/27/2012
tt1047011,0.29082,0,1697294,Song for Marion,93,9/15/2012
tt1966604,0.288849,0,0,The Imposter,95,7/13/2012
tt1986953,0.287294,0,0,Storage 24,87,6/29/2012
tt1907731,0.286615,0,24995,Nobody Walks,83,10/19/2012
tt2215285,0.285321,0,0,Madea's Witness Protection,114,6/29/2012
tt2565938,0.283371,0,0,The Legend of Mor'du,6,1/1/2012
tt2027265,0.281092,0,0,Une vie meilleure,110,1/3/2012
tt1433207,0.280787,0,0,The Details,96,11/2/2012
tt1651323,0.26913,0,0,Breaking Wind,83,3/27/2012
tt2330322,0.276448,0,0,The Conspiracy,85,8/23/2012
tt2263058,0.222923,0,0,More Than Honey,90,8/10/2012
tt2182019,0.26859,200000,0,Modus Anomali,87,4/26/2012
tt1791614,0.267406,0,22930,Struck by Lightning,90,4/20/2012
tt1934205,0.267325,17,0,Ce que le jour doit Ã  la nuit,182,9/12/2012
tt2083379,0.266186,0,5750,A Dark Truth,106,11/29/2012
tt2063781,0.266025,500000,376597,Smashed,85,9/12/2012
tt2043757,0.265119,0,0,2-Headed Shark Attack,90,1/17/2012
tt1709652,0.264257,0,0,Dragon Age: Dawn of the Seeker,90,2/11/2012
tt1921070,0.263969,0,0,Pusher,86,10/12/2012
tt2077747,0.474678,0,0,"Love, Marilyn",105,9/12/2012
tt2326087,0.262531,0,0,Girl vs. Monster,89,10/12/2012
tt1838475,0.261895,0,0,Boot Tracks,91,10/31/2012
tt1674773,0.136043,0,717205,Hannah Arendt,113,9/11/2012
tt1855325,0.260624,65000000,240159255,Resident Evil: Retribution,95,9/12/2012
tt2140141,0.258942,0,0,Mass Effect: Paragon Lost,84,12/28/2012
tt2062661,0.257867,0,0,Tape 407,90,4/27/2012
tt0829176,0.255948,17000000,0,Gallowwalkers,90,10/27/2012
tt1959332,0.255854,0,0,American Mary,98,5/31/2012
tt2371824,0.255387,0,6508,Paradies: Glaube,113,8/29/2012
tt2366308,0.255341,0,0,Everything or Nothing: The Untold Story of 007,98,10/5/2012
tt2061822,0.253871,0,0,Devil Seed,93,5/16/2012
tt1793223,0.252357,0,0,Free Samples,80,5/20/2012
tt2027128,0.250992,0,0,Justice League: Doom,77,2/28/2012
tt1954701,0.218221,300000,2750275,Oh Boy,88,7/3/2012
tt1618445,0.249026,0,0,The We and the I,103,9/12/2012
tt1758610,0.247431,2000000,0,Unconditional,92,9/21/2012
tt1760967,0.246129,170000,0,Ill Manors,121,6/6/2012
tt1758575,0.242816,1250000,0,Blue Like Jazz,106,4/13/2012
tt1843202,0.241334,0,0,The Pelayos,90,4/26/2012
tt2076897,0.238135,0,0,My Brother the Devil,111,1/22/2012
tt2084977,0.235911,0,0,The Scapegoat,100,9/9/2012
tt2062996,0.235271,0,288312,Something from Nothing: The Art of Rap,106,6/15/2012
tt2166364,0.235178,0,0,Time Travel Mater,7,6/12/2012
tt2208216,0.234982,0,0,Aurora,120,6/29/2012
tt2117905,0.233634,0,0,Lake Placid: The Final Chapter,86,9/29/2012
tt2258337,0.167892,5990000,19450000,Eega,145,6/6/2012
tt1560978,0.22986,2000000,0,Rogue River,81,1/16/2012
tt1894561,0.22845,0,120680,Cowgirls n' Angels,92,5/25/2012
tt1321862,0.227639,0,0,Dino Time,85,12/7/2012
tt1654829,0.227384,0,0,ThÃ©rÃ¨se Desqueyroux,110,5/27/2012
tt1393742,0.226474,0,0,Jesus Henry Christ,92,5/4/2012
tt1942884,0.224198,0,0,Indie Game: The Movie,96,5/18/2012
tt1698648,0.221973,0,0,Girl Most Likely,103,9/7/2012
tt1919090,0.221582,2000000,0,Stash House,95,5/11/2012
tt1992258,0.22017,0,0,Tower Block,90,9/19/2012
tt2044729,0.219829,0,0,A Glimpse Inside the Mind of Charles Swan III,86,11/15/2012
tt2059244,0.218643,0,0,Main dans la main,81,12/17/2012
tt2006040,0.218605,0,0,A Fantastic Fear of Everything,100,6/7/2012
tt1757769,0.153962,0,0,Insensibles,105,10/9/2012
tt1222815,0.216962,0,0,Chimpanzee,78,4/20/2012
tt1981140,0.2195,0,0,The Rise,106,9/9/2012
tt1781840,0.180989,0,0,Jayne Mansfield's Car,122,2/13/2012
tt1965065,0.214194,0,0,Save the Date,98,1/1/2012
tt1870425,0.193498,0,0,Mac & Devin Go to High School,75,7/3/2012
tt1465533,0.212307,10000000,0,Columbus Circle,82,3/5/2012
tt1059836,0.279398999999999,5000000,0,Transit,88,1/2/2012
tt2139843,0.210157,0,0,Electrick Children,96,2/10/2012
tt1714866,0.209137,0,884100,Midnight's Children,148,10/26/2012
tt1692084,0.209121,0,0,High Road,87,3/6/2012
tt2224075,0.207878,0,0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,89,9/3/2012
tt1525366,0.206422,0,0,Grabbers,94,8/10/2012
tt1959438,0.206106,0,14752,Kiss of the Damned,95,11/7/2012
tt2014202,0.204862,0,0,Dawn Rider,94,5/29/2012
tt2224455,0.20482,3500000,0,Superman vs. The Elite,76,6/12/2012
tt0455323,0.204794,0,540152,Being Flynn,102,3/2/2012
tt1579361,0.204304,0,1328467,Chasing Ice,74,10/1/2012
tt1845773,0.203898,0,181107,Ai Weiwei: Never Sorry,91,6/14/2012
tt2152198,0.200707,0,0,The Pervert's Guide to Ideology,136,9/7/2012
tt1977895,0.121572,0,0,Resolution,93,4/20/2012
tt1934458,0.197497,0,0,Under the Bed,87,7/19/2012
tt1376168,0.194384,0,0,Comedown,90,8/23/2012
tt2040578,0.194081,2500000,0,Alien Uprising,101,12/14/2012
tt2081437,0.119504,0,0,The Liability,95,11/24/2012
tt2171847,0.192136,0,0,Dead Mine,91,9/27/2012
tt1876451,0.308684,14000000,24637469,Sparkle,116,8/17/2012
tt1924394,0.191233,0,7034007,The Angels' Share,101,6/1/2012
tt1937506,0.188856,5000000,0,The Philly Kid,94,5/11/2012
